0.006135923322290182,-0.1733398288488388,-0.10124273598194122,-1.288543939590454,0.0,1.0
-0.36201947927474976,0.1288543939590454,0.3604854941368103,-1.748738169670105,-0.35588353872299194,1.0
-0.3804272413253784,0.11351457983255386,-0.5062136650085449,-0.921922504901886,-0.3942330777645111,1.0
-0.37889325618743896,0.10737866163253784,-0.5000777244567871,-0.9234564304351807,-0.39269909262657166,0.0
-0.34207773208618164,0.0475534051656723,0.3374757766723633,-1.7057867050170898,-0.30833014845848083,0.0
-1.245592474937439,0.09970875084400177,0.3221359848976135,-1.6628352403640747,0.1733398288488388,0.0
-1.2931458950042725,0.11504856497049332,-0.5184855461120605,-0.8206797242164612,0.19634954631328583,0.0
-1.291611909866333,0.11658254265785217,-0.5230874419212341,-0.8176117539405823,0.19634954631328583,1.0
-1.2793400287628174,0.06902913749217987,0.3267379105091095,-1.6797089576721191,0.18867963552474976,1.0
0.38196122646331787,0.12118448317050934,0.3129321038722992,-1.6950488090515137,0.3880971372127533,1.0
0.3988350033760071,0.10431069880723953,-0.4832039475440979,-0.9602720141410828,0.44332045316696167,1.0
0.40036898851394653,0.09664079546928406,-0.4939418137073517,-0.9449321627616882,0.4448544383049011,0.0
0.39576706290245056,-0.03834952041506767,0.14879614114761353,-1.5355148315429688,0.3604854941368103,0.0
-0.374291330575943,-0.012271846644580364,0.026077674701809883,-1.4756895303726196,-0.2991262674331665,0.0
-0.3804272413253784,0.015339808538556099,-0.6089903712272644,-0.8053399324417114,-0.35895150899887085,0.0
-0.37889325618743896,0.015339808538556099,-0.5997865200042725,-0.8206797242164612,-0.3574175238609314,1.0
-0.36508744955062866,-0.05982525274157524,0.07056311517953873,-1.4680196046829224,-0.3405437469482422,1.0
-1.2824079990386963,-0.004601942375302315,0.05062136799097061,-1.4404079914093018,0.1672039031982422,1.0
-1.2839419841766357,0.09970875084400177,-0.5476311445236206,-0.771592378616333,0.21322333812713623,1.0
-1.2824079990386963,0.10737866163253784,-0.5384272933006287,-0.7823302149772644,0.21322333812713623,0.0
-1.2624661922454834,0.09664079546928406,0.23623304069042206,-1.5999419689178467,0.21168935298919678,0.0
0.40957286953926086,-0.06596117466688156,-0.004601942375302315,-1.4756895303726196,0.4111068546772003,0.0
0.41264083981513977,0.09357283264398575,-0.5154175758361816,-0.9035146832466125,0.40650492906570435,0.0
0.4141748249530792,0.08283496648073196,-0.5230874419212341,-0.9096506237983704,0.4111068546772003,1.0
0.4141748249530792,0.04448544234037399,-0.5123496055603027,-0.9357283115386963,0.41264083981513977,1.0
0.4141748249530792,0.0015339808305725455,0.1395922601222992,-1.5017672777175903,0.32827189564704895,1.0
0.023009711876511574,-0.08283496648073196,0.11351457983255386,-1.497165322303772,0.05368933081626892,1.0
